1.06226 0 1.00944 0
0.980392 0.0818726 1.00393 0.00550641
1.0326 0.0704295 1.0048 0.00329671
0.998894 0.0601367 1.00469 0.00233408
1.00267 0.0467346 1.00496 0.0018281
1.00866 0.0386261 1.00285 0.00258322
1.00589 0.0327625 1.00262 0.00219478
1.00585 0.0283732 1.00221 0.00194431
0.995994 0.0268932 1.0017 0.00178918
0.988977 0.0250564 1.00128 0.00165406
0.990506 0.0227159 1.00078 0.00157797
0.986138 0.0211918 1.00099 0.00145566
0.985987 0.0194942 1.0008 0.00135307
0.986175 0.0180491 1.00052 0.00128391
0.989088 0.0170535 1.00105 0.00131023
0.983378 0.0169433 1.00075 0.00126302
0.983918 0.0159246 1.00044 0.00122542
0.985737 0.0151236 1.00012 0.00119894
0.985782 0.0143056 0.99974 0.00119619
0.988592 0.0138594 0.999793 0.001136
0.990628 0.0133392 0.999525 0.00111314
0.992136 0.0128075 0.999316 0.00108181
0.993606 0.012326 0.999486 0.0010476
0.992936 0.0118203 0.999725 0.00103116
0.99106 0.0114918 0.999781 0.000990634
0.990955 0.0110414 1.00001 0.00098001
0.989079 0.010789 0.999928 0.000946993
0.988656 0.0104052 0.999901 0.000912958
0.98799 0.010062 1.00007 0.000897995
0.987856 0.00972177 0.99996 0.000875112
0.989081 0.00948235 0.99979 0.000863369
0.990118 0.00923962 0.999988 0.000859073
0.98775 0.00926299 0.999683 0.000886744
0.98994 0.00924954 0.99979 0.000866911
0.991172 0.00906539 0.999867 0.000845355
0.991558 0.00881846 0.999871 0.000821544
0.990083 0.00870275 0.999998 0.000809122
0.990577 0.00848502 0.999981 0.000787718
0.990878 0.00827008 1.0001 0.000776271
0.992105 0.0081535 0.999996 0.000763625
0.992278 0.00795403 1.00018 0.00076619
0.992282 0.00776234 1.00022 0.000749281
0.992522 0.00758349 1.00031 0.000736479
0.993491 0.00747223 1.00057 0.00076581
0.993865 0.00731383 1.00056 0.000748685
0.994179 0.00715995 1.00067 0.000739875
0.994736 0.00702808 1.00059 0.000727672
0.994885 0.00688173 1.00062 0.000712841
0.994263 0.00676853 1.00078 0.000716054
0.994708 0.00664672 1.00093 0.000717744
0.994475 0.00651926 1.00083 0.000710615
0.995301 0.00644585 1.00076 0.000700054
0.994671 0.00635436 1.0008 0.000687682
0.995537 0.00629545 1.00077 0.000675505
0.996206 0.00621604 1.00071 0.000665782
0.996387 0.00610669 1.00086 0.00067222
0.995295 0.00609723 1.00097 0.000669337
0.996398 0.00609185 1.00093 0.000659238
0.997141 0.00603369 1.00081 0.000658307
0.996606 0.00595637 1.00086 0.000648798
0.998228 0.00607824 1.00087 0.000638239
0.996842 0.00613784 1.00099 0.000639486
0.996764 0.00604014 1.00103 0.000630359
0.996815 0.00594523 1.00094 0.000626438
0.996217 0.00588347 1.00087 0.000621505
0.996227 0.00579365 1.00077 0.000619825
0.994381 0.00599767 1.00077 0.00061053
0.994588 0.00591246 1.0007 0.000606615
0.993951 0.00586083 1.00062 0.000602772
0.992195 0.00603754 1.00062 0.000594114
0.99197 0.00595615 1.00078 0.000606357
0.991883 0.00587349 1.00082 0.000599026
0.991575 0.00580065 1.00079 0.000591436
0.9931 0.0059215 1.00089 0.000592843
0.99325 0.00584393 1.00089 0.000584915
0.992574 0.00580597 1.00094 0.000579397
0.993754 0.00585032 1.00088 0.000574607
0.993042 0.00581865 1.00085 0.000568217
0.992269 0.00579623 1.00077 0.000566312
0.992013 0.00572903 1.0008 0.000559737
0.990844 0.00577744 1.00071 0.00055964
0.990379 0.00572547 1.00058 0.000567784
0.990755 0.00566859 1.00053 0.000563034
0.990917 0.00560302 1.00057 0.000558012
0.992088 0.00565927 1.00063 0.000554353
0.99209 0.00559308 1.00065 0.00054808
0.99242 0.00553824 1.00054 0.000551352
0.993416 0.00556479 1.00057 0.000545883
0.994062 0.00553975 1.00055 0.000540412
0.993776 0.00548529 1.00057 0.000534903
0.995212 0.00561135 1.0006 0.000530172
0.995992 0.00560464 1.00065 0.000526032
0.996467 0.00556435 1.00059 0.000523404
0.996517 0.00550507 1.00065 0.000520927
0.997253 0.00549627 1.00076 0.000527648
0.997581 0.0054486 1.00073 0.000522943
0.997496 0.00539279 1.00073 0.000517551
0.997946 0.00535636 1.00079 0.000516733
0.998376 0.00531938 1.00075 0.00051306
0.997939 0.00528403 1.0008 0.000510401
